label,type,subtyp,spec,dim1,dim2,cblcpty,conntr,ntwrkptn,cmpownr,strtfeat,endfeat,lat,lon,sg21,sg26,address,pon_no,zone_no,subplace,mainplce,mun,stackref,datecrtd,crtdby,date_edt,editby,comments
DR1734114,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D590,LAW.ONT.DR1734114,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734115,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D590,LAW.ONT.DR1734115,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734092,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734092,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734093,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734093,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734094,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734094,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734095,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734095,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734096,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734096,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734097,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734097,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734098,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734098,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734099,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D591,LAW.ONT.DR1734099,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734100,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734100,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734101,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734101,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734102,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734102,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734103,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734103,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734104,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734104,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734105,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734105,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734106,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.D593,LAW.ONT.DR1734106,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734107,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D593,,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734084,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D594,LAW.ONT.DR1734084,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734085,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D594,LAW.ONT.DR1734085,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734086,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D594,LAW.ONT.DR1734086,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734087,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D594,LAW.ONT.DR1734087,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734088,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D594,LAW.ONT.DR1734088,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734089,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D594,,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734090,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D594,,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734091,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D594,,,,,,,178,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734252,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734252,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734253,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734253,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734254,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734254,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734255,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734255,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734256,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734256,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734257,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734257,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734258,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D596,LAW.ONT.DR1734258,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734259,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D596,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734212,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734212,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734213,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734213,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734214,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734214,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734215,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734215,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734216,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734216,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734217,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734217,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734218,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734218,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734219,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D597,LAW.ONT.DR1734219,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734196,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734196,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734197,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734197,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734198,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734198,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734199,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734199,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734200,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734200,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734201,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734201,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734202,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734202,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734203,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.D598,LAW.ONT.DR1734203,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734204,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734204,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734205,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734205,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734206,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734206,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734207,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734207,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734208,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734208,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734209,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734209,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734210,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734210,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734211,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D599,LAW.ONT.DR1734211,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734236,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734236,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734237,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734237,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734238,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734238,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734239,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734239,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734240,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734240,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734241,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734241,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734242,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734242,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734243,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D600,LAW.ONT.DR1734243,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734244,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D602,LAW.ONT.DR1734244,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734245,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D602,LAW.ONT.DR1734245,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734246,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D602,LAW.ONT.DR1734246,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734247,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D602,LAW.ONT.DR1734247,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734248,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D602,LAW.ONT.DR1734248,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734249,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D602,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734250,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D602,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734251,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D602,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734228,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734228,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734229,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734229,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734230,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734230,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734231,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734231,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734232,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734232,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734233,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734233,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734234,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D603,LAW.ONT.DR1734234,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734235,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D603,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734220,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734220,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734221,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734221,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734222,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734222,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734223,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734223,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734224,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734224,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734225,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734225,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734226,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734226,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734227,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D606,LAW.ONT.DR1734227,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734180,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734180,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734181,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734181,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734182,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734182,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734183,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734183,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734184,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734184,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734185,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734185,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734186,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734186,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734187,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D609,LAW.ONT.DR1734187,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734260,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734260,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734261,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734261,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734262,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734262,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734263,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734263,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734264,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734264,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734265,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734265,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734266,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734266,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734267,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D612,LAW.ONT.DR1734267,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734172,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D613,LAW.ONT.DR1734172,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734173,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D613,LAW.ONT.DR1734173,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734174,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D613,LAW.ONT.DR1734174,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734175,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D613,LAW.ONT.DR1734175,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734176,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D613,LAW.ONT.DR1734176,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734177,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D613,LAW.ONT.DR1734177,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734178,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D613,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734179,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D613,,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1734188,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D616,LAW.ONT.DR1734188,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734189,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.D616,LAW.ONT.DR1734189,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734190,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.D616,LAW.ONT.DR1734190,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1734191,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.D616,LAW.ONT.DR1734191,,,,,,179,16,798038001,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
